standardscaler__CreditScore,standardscaler__Age,standardscaler__Tenure,standardscaler__Balance,standardscaler__NumOfProducts,standardscaler__HasCrCard,standardscaler__IsActiveMember,standardscaler__EstimatedSalary,onehotencoder__Geography_Germany,onehotencoder__Geography_Spain,onehotencoder__Gender_Male
-0.3687047632930364,-0.005809991916734046,0.6997670916575931,1.5996878015094822,-0.7700253680702854,-1.5407675025912964,-0.9370854375453458,-1.4870719828831993,0.0,1.0,0.0
-0.864318864799612,0.5621084179555605,1.727606338600302,0.9453523591266417,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.1402695847825044,1.0,0.0,0.0
-0.8946625853000145,0.6567614862676097,-0.6706852375993521,0.17291590733385165,-0.7700253680702854,0.6490271882799827,1.0671385552841972,1.092778565640934,0.0,0.0,1.0
1.0877938207262876,0.8460676228917078,-1.0132983199135883,0.22938530531562193,2.2148044407242535,0.6490271882799827,1.0671385552841972,-0.5611828861672179,0.0,0.0,0.0
-0.7024856887974649,0.7514145545796588,1.727606338600302,-1.3317392101122278,0.7223895363269841,-1.5407675025912964,-0.9370854375453458,-1.018594630173495,0.0,1.0,1.0
0.3190862347160888,-0.5737284017890286,-1.0132983199135883,1.6200640680055356,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-0.6342926472226691,0.0,0.0,0.0
-0.6721419682970622,0.6567614862676097,-1.0132983199135883,2.141120619105283,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,-0.4357592147942445,0.0,1.0,0.0
-2.229786287317728,0.7514145545796588,-0.6706852375993521,0.9023223454807486,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,0.8042967877411079,1.0,0.0,1.0
0.693325454221054,-0.38442226516493044,1.3849932562860656,0.32131125466332533,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,-1.2935230620110096,0.0,0.0,0.0
0.04599275021246556,-0.5737284017890286,-1.3559114022278245,0.008085322414732622,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-0.19877212304779282,0.0,1.0,0.0
0.22805507321488105,-0.005809991916734046,1.3849932562860656,0.2749795620956751,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,0.8882783868290015,1.0,0.0,0.0
-0.348475616292768,-0.47907533347697956,0.35715400934335684,-1.3317392101122278,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-1.5174849413894325,0.0,1.0,0.0
0.5517214252191752,1.2246798961399041,-0.6706852375993521,0.7194157853712103,2.2148044407242535,0.6490271882799827,-0.9370854375453458,-0.07337764761448376,1.0,0.0,0.0
0.38988824921702814,-0.10046306022878314,-0.32807215528511574,-0.05891151726130223,3.707219345121523,0.6490271882799827,-0.9370854375453458,0.33060100838714523,1.0,0.0,0.0
0.18759677921434428,0.18349614470736414,-1.3559114022278245,1.3266768855355233,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,-1.4707978533007569,0.0,0.0,1.0
2.0183345827386336,0.18349614470736414,-0.32807215528511574,1.2956654784818378,-0.7700253680702854,0.6490271882799827,1.0671385552841972,0.6922870865756207,0.0,0.0,1.0
0.4910339842183701,1.2246798961399041,-0.6706852375993521,0.4769714687399029,-0.7700253680702854,0.6490271882799827,1.0671385552841972,0.9674626411881498,1.0,0.0,0.0
0.278627940715552,1.3193329644519534,0.014540927029120548,-1.3317392101122278,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,1.6780417624315431,0.0,0.0,0.0
-0.46985049829437836,2.833782057444739,-1.0132983199135883,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,-0.8815956376504577,0.0,0.0,0.0
-2.381504889819741,0.46745534964351143,1.3849932562860656,0.8670477905299165,2.2148044407242535,-1.5407675025912964,-0.9370854375453458,1.3616351109550786,0.0,0.0,1.0
-1.6127973038095422,1.5086391010760516,-0.32807215528511574,0.49384157511370547,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-1.0254393401711892,1.0,0.0,0.0
-2.078067684815715,-1.0469937433492742,-0.6706852375993521,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,0.4814440898716493,0.0,0.0,0.0
-0.8339751442992094,-0.952340675037225,-1.3559114022278245,-0.32819859432109,0.7223895363269841,0.6490271882799827,1.0671385552841972,-0.6680165643151021,1.0,0.0,0.0
-1.1879852168039062,0.5621084179555605,1.3849932562860656,0.026264434338150275,-0.7700253680702854,0.6490271882799827,1.0671385552841972,0.6510075035976,0.0,0.0,1.0
1.532835054732192,-0.005809991916734046,-0.32807215528511574,0.1470043103004482,0.7223895363269841,-1.5407675025912964,1.0671385552841972,1.19821257653849,1.0,0.0,0.0
1.886845127236889,-0.28976919685288133,-1.0132983199135883,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,-0.9356708625423622,0.0,0.0,0.0
-1.0362666143018933,-0.857687606725176,-1.0132983199135883,1.478024257080571,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.5266688093992058,0.0,0.0,0.0
-0.8036314237988068,-0.10046306022878314,0.014540927029120548,-1.3317392101122278,0.7223895363269841,-1.5407675025912964,-0.9370854375453458,-0.475937693762074,0.0,0.0,1.0
0.278627940715552,1.2246798961399041,0.6997670916575931,0.768714003211681,-0.7700253680702854,-1.5407675025912964,-0.9370854375453458,1.5903170005792078,0.0,0.0,1.0
0.4809194107182359,0.9407206912037569,0.35715400934335684,1.0183756100876664,3.707219345121523,0.6490271882799827,-0.9370854375453458,0.9889741400185611,0.0,0.0,0.0
1.2597415702285688,-0.47907533347697956,-1.0132983199135883,0.4596961474293449,0.7223895363269841,-1.5407675025912964,1.0671385552841972,-0.49621410007347855,1.0,0.0,1.0
1.0372209532256167,4.82149649199777,-0.6706852375993521,0.6481163679569775,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,1.6566640783245923,0.0,0.0,1.0
-1.4307349808071268,-0.857687606725176,1.3849932562860656,1.4489032013321674,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-1.365772411773144,1.0,0.0,1.0
-1.4711932748076635,-0.7630345384131269,-0.6706852375993521,0.4036099683986193,2.2148044407242535,0.6490271882799827,-0.9370854375453458,-0.9521705655157814,1.0,0.0,0.0
1.4418038932309845,2.076557510948346,-1.6985244845420608,-1.3317392101122278,0.7223895363269841,-1.5407675025912964,1.0671385552841972,-1.2698333375392254,0.0,1.0,1.0
-1.2790163783051138,2.171210579260395,0.014540927029120548,-1.3317392101122278,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,0.622913189299696,0.0,1.0,0.0
-1.137412349303235,1.981904442636297,-0.6706852375993521,-0.10890106078599193,-0.7700253680702854,-1.5407675025912964,-0.9370854375453458,-1.4346640546885445,0.0,0.0,0.0
-0.712600262297599,1.4139860327640024,-1.3559114022278245,0.8086869007102718,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,0.11613823652088345,0.0,0.0,0.0
0.8349294832229327,-0.28976919685288133,1.3849932562860656,0.48247942649503506,0.7223895363269841,-1.5407675025912964,1.0671385552841972,1.6446551627134447,1.0,0.0,1.0
-1.0463811878020275,0.27814921301941326,0.014540927029120548,-1.3317392101122278,2.2148044407242535,-1.5407675025912964,-0.9370854375453458,-1.6470810253540538,0.0,1.0,0.0
0.2988570877158204,-0.6683814701010777,0.35715400934335684,1.0539652779004545,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,-0.5751051785384991,1.0,0.0,1.0
0.1370239117136733,0.27814921301941326,1.0423801739718295,0.9980379587665269,-0.7700253680702854,0.6490271882799827,1.0671385552841972,0.26444387803493247,0.0,0.0,0.0
-0.5305379392951836,-0.005809991916734046,-0.6706852375993521,0.159701533785131,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.5854953259007423,1.0,0.0,1.0
0.07633647071286814,-0.952340675037225,-0.6706852375993521,0.8353220842069365,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,0.801210533619109,1.0,0.0,0.0
-0.348475616292768,1.5086391010760516,0.6997670916575931,0.5735499763984419,-0.7700253680702854,0.6490271882799827,1.0671385552841972,0.07200874750385951,1.0,0.0,0.0
-1.4105058338068583,0.37280228133146237,0.014540927029120548,-0.21767886798601957,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.6148905973672532,0.0,0.0,1.0
-0.16641329329035254,0.46745534964351143,0.014540927029120548,0.6828056667546832,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-0.8778012082062475,1.0,0.0,0.0
0.7843566157222618,0.18349614470736414,1.0423801739718295,0.7605288895957417,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,0.6740872414728294,0.0,1.0,0.0
0.33931538171635717,-1.3309529482854214,1.3849932562860656,0.6650083073832631,0.7223895363269841,-1.5407675025912964,1.0671385552841972,0.6534330257993423,0.0,0.0,0.0
-0.9654645998009539,-0.5737284017890286,-1.3559114022278245,-1.3317392101122278,0.7223895363269841,0.6490271882799827,-0.9370854375453458,0.02487190291607181,0.0,1.0,0.0
0.9765335122248114,-1.1416468116613232,0.6997670916575931,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,0.720698559146662,0.0,0.0,1.0
-0.16641329329035254,-0.005809991916734046,0.6997670916575931,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,0.5395881512835358,0.0,0.0,0.0
-0.500194218794781,-0.005809991916734046,-1.3559114022278245,-1.3317392101122278,0.7223895363269841,-1.5407675025912964,1.0671385552841972,1.0491638288458458,0.0,0.0,0.0
-1.855547067812763,0.9407206912037569,1.727606338600302,0.5340859193692867,0.7223895363269841,0.6490271882799827,-0.9370854375453458,1.3476857080683948,1.0,0.0,1.0
1.3305435847295082,-0.7630345384131269,-1.0132983199135883,0.2078662251619883,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,0.02833700911228432,0.0,0.0,0.0
-0.7328294092978674,-0.19511612854083224,-1.0132983199135883,-1.3317392101122278,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-0.5156544250412862,0.0,0.0,1.0
-0.2169861607910235,-0.19511612854083224,1.727606338600302,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,-0.9916422594442408,0.0,0.0,0.0
-1.6229118773096765,-0.952340675037225,-0.6706852375993521,1.0350325997999188,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,0.24036174623123366,0.0,1.0,1.0
0.14713848521380749,-0.5737284017890286,1.0423801739718295,0.4757530540647695,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.2000256791487052,0.0,0.0,1.0
-0.9856937468012222,1.1300268278278551,0.014540927029120548,0.7537707451861166,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.1320872489062686,1.0,0.0,1.0
1.3406581582296424,0.27814921301941326,-0.6706852375993521,0.0012453855249101873,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.111838995822397,0.0,1.0,0.0
1.3406581582296424,-0.38442226516493044,-1.3559114022278245,0.8953895366512595,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.697098021764483,0.0,1.0,0.0
0.7742420422221276,0.46745534964351143,-0.6706852375993521,0.5460354422730406,3.707219345121523,0.6490271882799827,-0.9370854375453458,0.5303267821372116,1.0,0.0,1.0
0.7034400277211882,0.27814921301941326,-0.6706852375993521,0.07115286437673807,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.3885287422342945,0.0,0.0,1.0
1.8565014067364862,-0.28976919685288133,1.0423801739718295,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,-0.586535215131663,0.0,1.0,1.0
-0.034923837788608,-1.0469937433492742,0.35715400934335684,1.000469248387059,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-1.690590100653214,1.0,0.0,1.0
1.0877938207262876,-1.0469937433492742,-0.6706852375993521,0.9750870214097542,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,0.9734281710741713,0.0,0.0,0.0
0.1269093382135391,-0.6683814701010777,0.6997670916575931,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,1.3936095308772787,0.0,0.0,1.0
0.0055344562119287784,0.37280228133146237,1.727606338600302,0.8829007047645301,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,-1.4164023419993224,0.0,1.0,0.0
0.278627940715552,-0.47907533347697956,-0.6706852375993521,1.0429746170404504,0.7223895363269841,-1.5407675025912964,1.0671385552841972,-0.1854128952271775,1.0,0.0,1.0
-0.9553500263008197,-0.10046306022878314,1.0423801739718295,-1.3317392101122278,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-0.6625239043804267,0.0,0.0,0.0
-1.2587872313048456,0.8460676228917078,0.014540927029120548,0.6924330653003202,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,1.0291752110825594,1.0,0.0,1.0
-1.2790163783051138,-0.47907533347697956,1.727606338600302,-1.3317392101122278,0.7223895363269841,0.6490271882799827,-0.9370854375453458,0.1629890304141046,0.0,0.0,0.0
-0.7834022767985384,0.8460676228917078,-1.6985244845420608,1.2638534175482907,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,0.9676268683487604,0.0,1.0,1.0
1.0473355267257507,-1.3309529482854214,0.6997670916575931,0.5840027946745182,0.7223895363269841,-1.5407675025912964,1.0671385552841972,-0.21423919344094763,1.0,0.0,1.0
0.40000282271716237,-0.10046306022878314,1.3849932562860656,-0.06669320820598834,-0.7700253680702854,-1.5407675025912964,-0.9370854375453458,1.5434881036407346,0.0,0.0,0.0
-1.2587872313048456,-0.38442226516493044,0.014540927029120548,-0.45885409770844593,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,-0.650041423676512,0.0,0.0,0.0
1.4923767607316554,0.7514145545796588,0.014540927029120548,0.8282937965061413,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-1.1912896559991373,1.0,0.0,0.0
1.1889395557276294,-1.4256060165974704,0.014540927029120548,-0.49888548823570417,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-0.5175505970512604,0.0,0.0,0.0
-0.1866424402906209,-1.709565221533618,-0.6706852375993521,0.663842683073835,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,0.81670349803018,1.0,0.0,1.0
-0.5912253802959887,-0.28976919685288133,-1.6985244845420608,-1.3317392101122278,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,-0.5952032810755262,0.0,1.0,1.0
-1.3194746723056507,-0.19511612854083224,0.35715400934335684,1.0412863029372499,-0.7700253680702854,-1.5407675025912964,-0.9370854375453458,0.06748285549984902,0.0,0.0,0.0
-1.3498183928060532,1.1300268278278551,-1.6985244845420608,0.44704975911163736,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,-0.7917611215866759,1.0,0.0,1.0
0.2988570877158204,-0.6683814701010777,1.3849932562860656,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,-0.07905869087413496,0.0,0.0,1.0
-0.2068715872908893,-0.7630345384131269,1.3849932562860656,-1.3317392101122278,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-0.6157427984146184,0.0,0.0,1.0
-0.8542042912994777,0.08884307639531505,0.35715400934335684,-1.3317392101122278,-0.7700253680702854,0.6490271882799827,-0.9370854375453458,1.398386542719472,0.0,0.0,0.0
-1.4813078483077977,0.08884307639531505,-0.6706852375993521,0.8668323928031814,0.7223895363269841,-1.5407675025912964,-0.9370854375453458,0.607259821005827,0.0,0.0,1.0
0.5112631312186385,-0.6683814701010777,-0.6706852375993521,0.38865090584998885,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,-0.4438722103137783,0.0,0.0,0.0
0.42023196971743076,0.18349614470736414,1.727606338600302,0.600466871445428,-0.7700253680702854,0.6490271882799827,1.0671385552841972,1.0601920736979171,1.0,0.0,0.0
-0.024809264288473805,0.7514145545796588,1.727606338600302,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,1.0357601119743136,0.0,1.0,0.0
1.3406581582296424,1.6032921693881006,-0.6706852375993521,0.7462997679062444,-0.7700253680702854,0.6490271882799827,1.0671385552841972,-0.06335214426159225,1.0,0.0,0.0
2.0183345827386336,-0.6683814701010777,1.3849932562860656,0.18189857909833018,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-0.04813723641875129,0.0,0.0,0.0
-0.40916305729357316,-0.6683814701010777,-1.6985244845420608,0.34823548170554824,-0.7700253680702854,-1.5407675025912964,-0.9370854375453458,0.4416060564145467,0.0,0.0,1.0
1.987990862238231,-0.005809991916734046,-0.6706852375993521,0.32274197133387156,3.707219345121523,0.6490271882799827,-0.9370854375453458,-1.4634576812555475,1.0,0.0,0.0
0.6022942927198462,-0.005809991916734046,1.3849932562860656,1.0984999799021722,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-1.009772069048909,1.0,0.0,0.0
-0.399048483793439,1.0353737595158061,0.6997670916575931,-1.3317392101122278,-0.7700253680702854,-1.5407675025912964,1.0671385552841972,-0.46314900326239583,0.0,1.0,1.0
-2.1286405523163863,0.08884307639531505,-1.0132983199135883,-1.3317392101122278,0.7223895363269841,0.6490271882799827,-0.9370854375453458,-0.8760369392808276,0.0,0.0,1.0
0.2583987937152836,-0.28976919685288133,1.0423801739718295,-1.3317392101122278,0.7223895363269841,0.6490271882799827,1.0671385552841972,0.5814347958753907,0.0,0.0,1.0
